,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
10,425.000,22258193,27 Mart 2023,Renault,Clio,0.9 TCe Icon,2015,135.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,826 TL,Takasa Uygun Değil,Tramer tutarı yok,Lokal Boyanmış,,,,,,,,,,,,
11,348.000,22255629,27 Mart 2023,Renault,Clio,0.9 TCe Icon,2012,88.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,826 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
12,465.000,22257775,27 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,28.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,2.120 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,,,,,,,,,,,Boyanmış,
13,510.000,21725876,26 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,9.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.479 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
14,370.000,22255292,26 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,59.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,2.545 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
15,480.000,19638189,26 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,34.500 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.479 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
16,485.000,22249990,26 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,40.500 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Gri (titanyum),İlk Sahibiyim,2.120 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
17,498.000,22251502,25 Mart 2023,Renault,Clio,0.9 TCe Touch,2019,38.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (titanyum),İlk Sahibi Değilim,1.479 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 4.700 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
18,405.000,22249892,25 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,52.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
19,477.000,22241784,24 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,40.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Kırmızı,İlk Sahibiyim,1.479 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
20,490.000,22240887,24 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,56.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Kırmızı,İlk Sahibiyim,2.120 TL,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
21,492.000,22239859,24 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,32.223 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.479 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
22,449.000,22236853,23 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,90.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,2.120 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
23,391.000,22233730,23 Mart 2023,Renault,Clio,0.9 TCe Icon,2013,104.000 km,Düz,Benzin,Station wagon,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,826 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
24,465.000,22123279,23 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,65.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibi Değilim,2.120 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
25,460.000,22227782,23 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,111.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
26,510.000,22228573,23 Mart 2023,Renault,Clio,0.9 TCe Touch,2019,31.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
27,477.000,22226998,22 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,40.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,2.120 TL,Takasa Uygun,,,,,,,,,,,,,,
28,475.000,22226586,22 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,46.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
29,487.000,22219211,22 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,42.400 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,2.120 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
30,475.000,22221797,21 Mart 2023,Renault,Clio,0.9 TCe Touch,2019,99.500 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.479 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 6.000 TL,,,,,,,,,,,,,Değişmiş
31,460.000,22218778,21 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,72.600 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibi Değilim,1.479 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
32,445.000,22217345,21 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,29.500 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,2.120 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 26.189 TL,,,,,Lokal Boyanmış,Değişmiş,,,Değişmiş,,,,
33,425.000,22216504,21 Mart 2023,Renault,Clio,0.9 TCe Icon,2013,180.000 km,Düz,Benzin,Station wagon,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,826 TL,Takasa Uygun,Toplam Tramer Tutarı: 3.223 TL,,,,,,,,,,,,Boyanmış,Boyanmış
34,445.000,22212272,21 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,61.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (metalik),İlk Sahibiyim,1.479 TL,Takasa Uygun,Toplam Tramer Tutarı: 16.500 TL,Değişmiş,,,,,,,,,,Değişmiş,,
35,440.000,22213239,21 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,61.600 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,2.120 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,,,,,,Boyanmış,,,Lokal Boyanmış,Lokal Boyanmış,Boyanmış,Boyanmış
36,499.000,22215553,21 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,32.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Gri (titanyum),İlk Sahibi Değilim,2.120 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
37,446.500,22208261,20 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,28.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,2.120 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 5.400 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal
38,470.000,21805409,20 Mart 2023,Renault,Clio,0.9 TCe Touch,2019,29.900 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibiyim,1.479 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,,,,,,,Değişmiş,,,,,
39,425.000,22206842,20 Mart 2023,Renault,Clio,0.9 TCe Icon,2013,148.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,826 TL,Takasa Uygun,Toplam Tramer Tutarı: 1.300 TL,,,,,,,,,,,Boyanmış,,
40,500.000,22204367,20 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,53.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,2.120 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
41,445.000,22206536,20 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,65.600 km,Düz,Benzin,Hatchback/5,,,,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,,,,,,,,,,,,,,
42,335.000,22204417,20 Mart 2023,Renault,Clio,0.9 TCe Touch,2012,156.222 km,Düz,LPG & Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,826 TL,Takasa Uygun Değil,,,,,,Boyanmış,Boyanmış,,Boyanmış,,,,,
43,477.000,22170165,29 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,53.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,2.120 TL,Takasa Uygun,,,,,,,,,,,,,,
44,435.000,21802898,19 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,98.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 11.000 TL,,,,,,Değişmiş,,,,,,,
45,550.000,22198618,19 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,13.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,2.120 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
46,500.000,22192314,18 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,28.500 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.479 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
47,495.000,22188083,17 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,37.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,2.120 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
48,485.000,22183299,17 Mart 2023,Renault,Clio,0.9 TCe Touch,2019,43.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.479 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
49,470.000,22184140,17 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,29.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.479 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 2.750 TL,,,,,,,Değişmiş,,,,,,Lokal Boyanmış
50,550.000,22184932,17 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,32.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,2.120 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
51,455.000,22180788,16 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,41.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.479 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
52,470.000,22178170,16 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,37.150 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.479 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
53,499.000,22179135,16 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,16.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
54,471.950,22178740,16 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,25.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibiyim,2.120 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
55,489.950,22178682,16 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,27.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibiyim,2.120 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
56,545.950,22178578,16 Mart 2023,Renault,Clio,0.9 TCe Touch,2019,32.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Kırmızı,İlk Sahibiyim,1.479 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
57,481.950,21982726,16 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,26.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibiyim,2.120 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
58,468.950,21982708,16 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,23.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,2.120 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
59,489.950,21982681,16 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,20.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibiyim,2.120 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
60,509.750,22082142,16 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,18.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
61,459.900,22178086,16 Mart 2023,Renault,Clio,0.9 TCe Touch,2019,68.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
62,440.000,22171159,15 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,62.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 18.000 TL,,,,,,,,Değişmiş,,,,,
63,482.500,21945086,15 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,33.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
64,450.000,22168237,15 Mart 2023,Renault,Clio,0.9 TCe Joy,2020,26.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,,,,,,Boyanmış,,,Değişmiş,,,,
65,459.750,22169544,15 Mart 2023,Renault,Clio,0.9 TCe Touch,2019,77.010 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,,Boyanmış,Orijinal,Boyanmış,Orijinal,Orijinal,Boyanmış,,Orijinal,,Orijinal,Orijinal,Orijinal,Boyanmış
66,470.000,22165124,14 Mart 2023,Renault,Clio,0.9 TCe Joy,2019,51.000 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı belirtilmemiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
67,535.000,22158140,14 Mart 2023,Renault,Clio,0.9 TCe Touch,2020,36.700 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
