,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
27,220.000,21933888,06 Nisan 2023,Toyota,Corolla,1.3 XL,1998,265.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Turkuaz,İlk Sahibi Değilim,436 TL,Takasa Uygun,,,,,,,,,,,,,,
28,224.000,22347712,06 Nisan 2023,Toyota,Corolla,1.3 XE,1996,268.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Bordo,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,Değişmiş,,,
29,175.000,22165957,06 Nisan 2023,Toyota,Corolla,1.3 XE,1998,320.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,436 TL,Takasa Uygun,,,,,,,,,,,,,,
30,170.000,22345990,06 Nisan 2023,Toyota,Corolla,1.3 XE,1995,340.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
31,165.000,22343704,06 Nisan 2023,Toyota,Corolla,1.3 XL,1994,290.000 km,Düz,LPG & Benzin,Sedan,,,,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,,,,,,,,,,,,,,
32,205.000,22344752,06 Nisan 2023,Toyota,Corolla,1.3 XL,1998,305.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,Değişmiş,,,,
33,175.000,22345359,06 Nisan 2023,Toyota,Corolla,1.3 XL,1995,289.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Füme,İlk Sahibi Değilim,436 TL,Takasa Uygun,,,Değişmiş,,,,,,,,,,,
34,187.000,22345302,06 Nisan 2023,Toyota,Corolla,1.3 XL,1993,365.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,436 TL,Takasa Uygun,,,,,,,,,,,,,,
35,187.500,22220749,05 Nisan 2023,Toyota,Corolla,1.3 ECO,2000,228.800 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,Boyanmış,Boyanmış,,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Değişmiş,,,Boyanmış,Boyanmış
36,158.500,22339341,05 Nisan 2023,Toyota,Corolla,1.3 XL,1994,408.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
37,99.000,22334580,05 Nisan 2023,Toyota,Corolla,1.3 XL,1992,320.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibi Değilim,436 TL,Takasa Uygun,Tramer tutarı belirtilmemiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
38,180.000,22332261,04 Nisan 2023,Toyota,Corolla,1.3 XE,1995,355.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
39,153.000,22332418,04 Nisan 2023,Toyota,Corolla,1.3 XL,1993,369.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Bej,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
40,190.000,19740296,04 Nisan 2023,Toyota,Corolla,1.3 XL,1995,340.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (metalik),İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 850 TL,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış,Değişmiş,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış,Lokal Boyanmış
41,198.000,22320131,04 Nisan 2023,Toyota,Corolla,1.3 XE,1995,249.000 km,Düz,Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
42,199.999,22328150,04 Nisan 2023,Toyota,Corolla,1.3 ECO,2000,200.000 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Gri,İlk Sahibiyim,436 TL,Takasa Uygun,Tramer tutarı yok,,,,,,,,Değişmiş,,,,,
43,225.000,22327674,04 Nisan 2023,Toyota,Corolla,1.3 Terra,1999,175.000 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 12.496 TL,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
44,185.000,22322632,03 Nisan 2023,Toyota,Corolla,1.3 XE,1997,233.500 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
45,197.000,22321493,03 Nisan 2023,Toyota,Corolla,1.3 XE,1998,237.007 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
46,185.000,22320957,03 Nisan 2023,Toyota,Corolla,1.3 XL,1998,308.500 km,Düz,LPG & Benzin,Station wagon,1201 - 1400 cm3,76 - 100 HP,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun,,,,,,,,,,,,,,
47,178.000,22317852,03 Nisan 2023,Toyota,Corolla,1.3 XE,1998,336.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Mavi,İlk Sahibi Değilim,436 TL,Takasa Uygun,,Boyanmış,Boyanmış,Boyanmış,,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış
48,180.000,22314250,02 Nisan 2023,Toyota,Corolla,1.3 XL,1999,397.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
49,230.000,22308932,02 Nisan 2023,Toyota,Corolla,1.3 Terra,1999,175.000 km,Düz,Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
50,140.000,22312812,02 Nisan 2023,Toyota,Corolla,1.3 XL,1994,400.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
51,235.000,22309950,02 Nisan 2023,Toyota,Corolla,1.3 Terra,1999,257.000 km,Otomatik,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 3.800 TL,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Lokal Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
52,235.000,22309220,02 Nisan 2023,Toyota,Corolla,1.3 Terra,2000,254.000 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Bej,İlk Sahibiyim,436 TL,Takasa Uygun,Tramer tutarı yok,Boyanmış,,Boyanmış,,,,Değişmiş,,Boyanmış,,Lokal Boyanmış,,
53,161.500,22180811,01 Nisan 2023,Toyota,Corolla,1.3 XL,1994,290.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Yeşil (metalik),İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
54,175.000,22305253,01 Nisan 2023,Toyota,Corolla,1.3 Terra,1999,335.000 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Yeşil,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
55,166.000,22303961,01 Nisan 2023,Toyota,Corolla,1.3 XL,1993,274.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Lacivert,İlk Sahibiyim,436 TL,Takasa Uygun,,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,,,Boyanmış,Boyanmış
56,190.000,22303059,31 Mart 2023,Toyota,Corolla,1.3 XL,1997,375.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,436 TL,Takasa Uygun,,,,,,,,,,,,,,
57,226.900,22302764,31 Mart 2023,Toyota,Corolla,1.3 Terra,2000,350.000 km,Otomatik,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
58,413.500,22166694,31 Mart 2023,Toyota,Corolla,1.3 Terra,2000,89.000 km,Düz,Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Gri (metalik),İlk Sahibiyim,436 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
59,163.000,22300076,31 Mart 2023,Toyota,Corolla,1.3 XL,1993,406.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
60,185.000,22298735,31 Mart 2023,Toyota,Corolla,1.3 XL,1998,271.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Tramer tutarı belirtilmemiş,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Boyanmış,,,Boyanmış,Boyanmış
61,182.000,22298563,31 Mart 2023,Toyota,Corolla,1.3 ECO,1999,280.000 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,Boyanmış,,,,Boyanmış,,Değişmiş,,,,
62,185.000,22293415,30 Mart 2023,Toyota,Corolla,1.3 XE,1997,286.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Mavi,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
63,210.000,22131576,30 Mart 2023,Toyota,Corolla,1.3 Terra,1999,303.000 km,Otomatik,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 8.150 TL,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış
64,142.500,22017273,30 Mart 2023,Toyota,Corolla,1.3 XL,1993,417.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
65,147.500,22290129,30 Mart 2023,Toyota,Corolla,1.3 XE,1997,343.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Lacivert,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
66,165.000,22286073,30 Mart 2023,Toyota,Corolla,1.3 XE,1996,371.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Gri,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
67,178.500,22286051,30 Mart 2023,Toyota,Corolla,1.3 XE,1998,290.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,,Boyanmış,Lokal Boyanmış,Değişmiş,,,,Değişmiş,,,,
68,180.000,22287020,30 Mart 2023,Toyota,Corolla,1.3 XE,1996,275.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
69,200.000,22283338,30 Mart 2023,Toyota,Corolla,1.3 Terra,1999,378.000 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,,,,,,,Boyanmış,Boyanmış,Boyanmış,,,,
70,195.000,22281211,29 Mart 2023,Toyota,Corolla,1.3 XE,1996,226.000 km,Düz,LPG & Benzin,Sedan,1332 cc,88 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
71,210.000,22275580,29 Mart 2023,Toyota,Corolla,1.3 Terra,1999,232.500 km,Düz,LPG & Benzin,Sedan,1332 cc,86 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
